Feature,Mean,Std
MCQ160D_1,1.9784406846456334e-05,2.7979376485765663e-05
MCQ160D_2,0.0,0.0
MCQ160D_7,0.0001876824052163923,0.00026542300287582494
MCQ160D_9,0.0,0.0
MCQ160E_1,9.589715714276405e-06,1.3561906022432085e-05
MCQ160E_2,0.003611972516460567,0.005108100519697411
MCQ160E_7,0.003017252650335344,0.004267039619210409
MCQ160E_9,1.2091115070083254e-06,1.7099418916325453e-06
MCQ160F_1,7.352397271125415e-06,1.0397859936780496e-05
MCQ160F_2,0.004361635786973725,0.0006604768186164162
MCQ160F_9,0.0,0.0
MCQ160L_1,0.0,0.0
MCQ160L_2,1.3408141129622136e-05,6.871191717348915e-06
MCQ160L_9,2.358061266726163e-05,3.33480222431082e-05
MCQ220_1,0.0,0.0
MCQ220_2,0.0,0.0
MCQ220_9,0.0,0.0
OSQ010A_1,7.517192482012728e-07,1.0630915559031468e-06
OSQ010A_2,5.7467479292529556e-08,8.12712886108903e-08
OSQ010A_9,3.77256716806163e-06,5.335215654036217e-06
OSQ010B_1,0.0,0.0
OSQ010B_2,3.32593930657771e-05,4.703588474991965e-05
OSQ010B_7,2.533127224243296e-05,3.5823828757413816e-05
OSQ010B_9,2.850408314345537e-08,4.031086096448491e-08
OSQ010C_1,0.00032052893985227033,0.00045329637387215075
OSQ010C_2,0.00041323129204038007,0.00030293483422664163
OSQ010C_7,0.0,0.0
OSQ010C_9,0.0,0.0
OSQ060_1,5.193454987026012e-06,7.344654478226373e-06
OSQ060_2,1.533086883263194e-05,2.1681122626071066e-05
OSQ060_7,0.0004365014766154807,0.0006173063082254952
OSQ060_9,0.0,0.0
PFQ059_1,4.320875736710638e-05,6.110641068185023e-05
PFQ059_2,0.0,0.0
PFQ059_7,2.1502121184995087e-07,3.0408591399609896e-07
PFQ059_9,0.0,0.0
PFQ090_1,0.00012141084958461157,0.00015591291836608229
PFQ090_2,0.0,0.0
PFQ090_9,0.0,0.0
SMQ020_1,2.5187334497037758e-06,6.951310704854432e-07
SMQ020_2,0.00013742731584621694,0.00019435157391025094
SMQ020_7,0.0,0.0
SMQ020_9,0.0003419879235844456,0.00048364395970093663
WHQ030_1,0.0,0.0
WHQ030_2,4.6518880602180535e-05,3.483147651552954e-06
WHQ030_3,0.0,0.0
WHQ030_7,1.573797018953825e-05,2.2256850886268462e-05
WHQ030_9,0.022915240093851128,0.028936015124814682
WHQ070_1,0.011398112911522275,0.016119365864934686
WHQ070_2,2.1553947458888118e-05,3.0481884819036685e-05
WHQ070_7,0.0,0.0
WHQ070_9,0.0,0.0
DPQ010_0,4.568228092082427e-06,6.460450123836736e-06
DPQ010_1,1.599909218729321e-05,2.2626133156927484e-05
DPQ010_2,0.0001976345790801323,0.00027949750212902106
DPQ010_3,4.306888685479396e-05,6.0200781828710076e-05
DPQ010_7,0.001380855409882347,0.0019528244483318744
DPQ010_9,0.00019267449630957324,0.00027243064308951403
DPQ020_0,2.2337911359313206e-06,3.1590577199428756e-06
DPQ020_1,5.922373711613371e-05,8.375501224405514e-05
DPQ020_2,0.00031221915855896275,0.0004415445684668009
DPQ020_3,0.0,0.0
DPQ020_7,0.0,0.0
DPQ020_9,0.0,0.0
DPQ030_0,2.1210878298030633e-05,1.117931750541456e-06
DPQ030_1,0.0,0.0
DPQ030_2,3.6992165056464273e-06,5.231482152439587e-06
DPQ030_3,0.0,0.0
DPQ030_7,1.7123114210755486e-05,2.4215740346913882e-05
DPQ030_9,0.0,0.0
DPQ040_0,0.0,0.0
DPQ040_1,3.78189735148369e-07,5.348410525971123e-07
DPQ040_2,2.21223358636832e-06,3.12857074097935e-06
DPQ040_3,4.8813108088558705e-06,6.903215948042354e-06
DPQ040_7,1.7981506208380778e-05,2.5429689951788105e-05
DPQ040_9,0.011640183524152668,0.01646170540836855
DPQ050_0,0.0,0.0
DPQ050_1,0.0,0.0
DPQ050_2,0.0,0.0
DPQ050_3,0.0003796287479898088,0.0005368761240739055
DPQ050_7,0.0002592062836091264,0.00030862496151087284
DPQ050_9,2.1478493676886535e-06,3.0375177057197704e-06
DPQ060_0,9.954947283584747e-07,1.407842146115475e-06
DPQ060_1,0.0,0.0
DPQ060_2,7.081970516545142e-06,1.0015418752824533e-05
DPQ060_3,0.0,0.0
DPQ060_7,0.00026997459978535856,0.0003818017405127025
DPQ060_9,0.0,0.0
DPQ070_0,0.0002565664571394766,0.00036283976333666325
DPQ070_1,0.0,0.0
DPQ070_2,0.0,0.0
DPQ070_3,9.006682164534035e-06,1.2737372069067896e-05
DPQ070_7,0.0,0.0
DPQ070_9,0.0,0.0
DPQ080_0,0.0,0.0
DPQ080_1,0.0,0.0
DPQ080_2,0.0,0.0
DPQ080_3,1.464649328538043e-05,9.862791767053462e-06
DPQ080_7,0.010475962484402388,0.0148152482243536
DPQ080_9,4.3117272931061826e-05,6.097703215164996e-05
DPQ090_0,7.984777957684788e-05,0.0001129218128029557
DPQ090_1,0.0,0.0
DPQ090_2,5.8681909637138475e-06,8.298875247479366e-06
DPQ090_3,6.303054709792351e-05,8.913865454967955e-05
DPQ090_7,0.00015993938302666987,0.00022618844463390174
DPQ090_9,0.0,0.0
PUQ100_1,0.0021285359382204345,0.0030102043918298787
PUQ100_2,0.0,0.0
PUQ100_9,3.208652094462903e-06,4.5377193089262745e-06
PUQ110_1,0.0005210709356549521,0.000379243942544124
PUQ110_2,4.5636013565329085e-05,6.453906931673094e-05
PUQ110_7,0.0,0.0
PUQ110_9,0.0,0.0
SLQ050_1,4.2910492449322915e-06,4.570938405487747e-06
SLQ050_2,0.00026563799052078637,0.00037566884887603176
SLQ050_7,0.0,0.0
SLQ050_9,0.0,0.0
SMAQUEX_1,2.371460077747885e-05,3.353751004577413e-05
SMAQUEX_2,2.9333604461595544e-06,4.148398126287635e-06
INDFMMPC_1,0.00038525009632326887,5.610940439616097e-07
INDFMMPC_2,0.00011134413226256869,0.00015746438193638834
INDFMMPC_3,7.041681747574756e-06,7.117349936536539e-06
INDFMMPC_7,0.0,0.0
INDFMMPC_9,0.0003336267378677459,2.742026172108974e-05
