Feature,Mean,Std
MCQ160C_2,2.3048197949978545e-07,3.259507412911943e-07
MCQ160C_7,0.00016144226093614932,0.00021812073278928846
MCQ160C_9,0.0,0.0
MCQ160D_1,0.0,0.0
MCQ160D_2,0.00034862510888811644,0.0004930303571733713
MCQ160D_7,5.155264417130878e-05,7.290644856325916e-05
MCQ160D_9,0.0,0.0
MCQ160E_1,0.0,0.0
MCQ160E_2,0.012503792601791467,0.017683033078553862
MCQ160E_7,0.015465568228866947,0.001452468655688148
MCQ160E_9,4.956392810695424e-06,7.009397933333973e-06
MCQ160F_1,2.061208749995982e-06,2.9149893691264124e-06
MCQ160F_2,2.0162767824389076e-05,2.8514459712230893e-05
MCQ160F_9,0.0,0.0
MCQ160L_1,0.0,0.0
MCQ160L_2,1.8533978510363257e-06,2.621100377408721e-06
MCQ160L_9,0.0,0.0
MCQ220_1,0.0,0.0
MCQ220_2,5.905670014933095e-06,8.351878630018502e-06
MCQ220_9,0.0,0.0
OSQ010A_1,0.0,0.0
OSQ010A_2,0.0010780493994767611,0.0014600915495560829
OSQ010A_9,0.0,0.0
OSQ010B_1,0.001997302752284856,0.0024611655455410767
OSQ010B_2,0.007010609772835312,0.00991088543334241
OSQ010B_7,0.0,0.0
OSQ010B_9,0.0177786022342696,0.025142740399740682
OSQ010C_1,0.0,0.0
OSQ010C_2,4.235547085625963e-06,5.9899681325620735e-06
OSQ010C_7,0.0012996160426153565,0.0018379346333442874
OSQ010C_9,0.0,0.0
OSQ060_1,0.0,0.0
OSQ060_2,0.0,0.0
OSQ060_7,0.00012783052498544726,0.0001807796621196923
OSQ060_9,0.0,0.0
PFQ059_1,6.915681939707509e-06,9.780251192193032e-06
PFQ059_2,0.00028634480148075346,0.00040488842272164876
PFQ059_7,0.00015695116805840723,0.00022196247049849842
PFQ059_9,0.0009485075360200265,0.0013413922214526085
PFQ090_1,1.2629287379063113e-07,1.7860509494578415e-07
PFQ090_2,0.0,0.0
PFQ090_9,4.45964664995998e-05,6.306892775765142e-05
SMQ020_1,0.0,0.0
SMQ020_2,2.4087678956311242e-05,3.406512226610436e-05
SMQ020_7,2.212003127458181e-05,3.128244822863061e-05
SMQ020_9,0.026698049296056757,0.03731913970648415
WHQ030_1,0.0,0.0
WHQ030_2,1.0769240736963812e-05,7.219886116438166e-06
WHQ030_3,0.0,0.0
WHQ030_7,0.0004666918213774053,0.0006474514354384858
WHQ030_9,0.0,0.0
WHQ070_1,0.0002383097241617235,0.00033702084395490064
WHQ070_2,0.0015184750150912887,0.0021474479604667905
WHQ070_7,0.0,0.0
WHQ070_9,1.1018013022248773e-05,1.5581823446467587e-05
DPQ010_0,0.0004077267333346061,0.0005766126760238783
DPQ010_1,5.7418048718406884e-05,8.120138322257013e-05
DPQ010_2,0.0,0.0
DPQ010_3,6.106363169418627e-07,8.635701610967379e-07
DPQ010_7,6.013515205234173e-06,8.504394760778994e-06
DPQ010_9,0.0,0.0
DPQ020_0,0.10378309770661462,0.05975019277651961
DPQ020_1,0.0,0.0
DPQ020_2,0.0,0.0
DPQ020_3,0.0,0.0
DPQ020_7,0.0,0.0
DPQ020_9,0.0042611003494062005,0.005991290256792933
DPQ030_0,0.011861239563978837,0.01677432585793521
DPQ030_1,0.0,0.0
DPQ030_2,0.010970944656209822,0.015515258724856562
DPQ030_3,0.0,0.0
DPQ030_7,0.000779317491981229,0.0011021213665544398
DPQ030_9,0.0,0.0
DPQ040_0,0.0,0.0
DPQ040_1,1.8842241651966705e-06,2.6646953689722543e-06
DPQ040_2,0.0,0.0
DPQ040_3,8.886758892714134e-05,0.00012567774951616036
DPQ040_7,0.00010004455677135532,0.00014148436902765575
DPQ040_9,2.989243947080655e-05,4.2274293312031444e-05
DPQ050_0,7.21440099188582e-05,0.00010202703727122834
DPQ050_1,1.1171964722441032e-06,1.579954402882988e-06
DPQ050_2,0.002718506104168323,0.0016632712204070045
DPQ050_3,0.00028126898672409175,0.00039777441570014856
DPQ050_7,0.0,0.0
DPQ050_9,0.0,0.0
DPQ060_0,0.0,0.0
DPQ060_1,0.0,0.0
DPQ060_2,0.0,0.0
DPQ060_3,0.0,0.0
DPQ060_7,1.4024951840412304e-05,1.983427710434058e-05
DPQ060_9,0.0,0.0
DPQ070_0,0.004024660367395497,0.005691729275516195
DPQ070_1,0.0012617725873029686,0.001378103847422225
DPQ070_2,0.0,0.0
DPQ070_3,0.0,0.0
DPQ070_7,0.0,0.0
DPQ070_9,0.0,0.0
DPQ080_0,1.8539835472919525e-05,2.62192867699686e-05
DPQ080_1,0.0,0.0
DPQ080_2,0.0,0.0
DPQ080_3,1.9789994117941432e-05,2.798727808087655e-05
DPQ080_7,0.0,0.0
DPQ080_9,0.0,0.0
DPQ090_0,5.4754749472828204e-05,7.743490930881472e-05
DPQ090_1,0.0,0.0
DPQ090_2,3.0961791934902867e-06,4.378658606971355e-06
DPQ090_3,3.578154508221846e-06,5.060274633793767e-06
DPQ090_7,0.0,0.0
DPQ090_9,0.0007894764497813496,0.0011164883024549464
