"","coef","mean","sd"
"BPXDI35",0,0.127212421975517,2.08514382297095
"LBXWBCSI5",0,0.127212421975517,2.08514382297095
"LBXLYPCT5",0,0.127212421975517,2.08514382297095
"LBXMOPCT5",0,0.127212421975517,2.08514382297095
"LBXNEPCT5",0,0.127212421975517,2.08514382297095
"LBXEOPCT5",-0.103160680845583,0.127212421975517,2.08514382297095
"LBXBAPCT5",0,0.127212421975517,2.08514382297095
"LBDLYMNO5",0,0.127212421975517,2.08514382297095
"LBDMONO5",0,0.127212421975517,2.08514382297095
"LBDNENO5",-0.0326471705998551,0.127212421975517,2.08514382297095
"LBDEONO5",0,0.127212421975517,2.08514382297095
"LBDBANO5",0,0.127212421975517,2.08514382297095
"LBXRBCSI5",0,0.127212421975517,2.08514382297095
"LBXHGB5",0,0.127212421975517,2.08514382297095
"LBXHCT5",0,0.127212421975517,2.08514382297095
"LBXMCVSI5",0,0.127212421975517,2.08514382297095
"LBXMCHSI5",0,0.127212421975517,2.08514382297095
"LBXMC5",0,0.127212421975517,2.08514382297095
"LBXRDW5",0,0.127212421975517,2.08514382297095
"LBXPLTSI5",-0.1261345257774,0.127212421975517,2.08514382297095
"LBXMPSI5",0,0.127212421975517,2.08514382297095
"LBDTCSI5",0,0.127212421975517,2.08514382297095
"LBDHDD5",0,0.127212421975517,2.08514382297095
"LBXGH5",0,0.127212421975517,2.08514382297095
"URXUMA5",0,0.127212421975517,2.08514382297095
"URXUCR5",0,0.127212421975517,2.08514382297095
"ALQ1305",0,0.127212421975517,2.08514382297095
"HOD0505",0.188905284335032,0.127212421975517,2.08514382297095
"WHD0105",0,0.127212421975517,2.08514382297095
"WHD0205",0,0.127212421975517,2.08514382297095
"WHD0505",0,0.127212421975517,2.08514382297095
"WHD1105",0,0.127212421975517,2.08514382297095
"WHD1205",0.15232781165501,0.127212421975517,2.08514382297095
"WHD1305",0,0.127212421975517,2.08514382297095
"WHD1405",0,0.127212421975517,2.08514382297095
"demo_age_cat_18to445",-0.299486116461593,0.127212421975517,2.08514382297095
"demo_age_cat_45to645",0,0.127212421975517,2.08514382297095
"demo_age_cat_65to745",10.9557570999528,0.127212421975517,2.08514382297095
"demo_age_cat_75plus5",0,0.127212421975517,2.08514382297095
"demo_race_NonplusHispanicWhite5",0,0.127212421975517,2.08514382297095
"demo_race_NonplusHispanicBlack5",0,0.127212421975517,2.08514382297095
"demo_race_NonplusHispanicAsian5",0,0.127212421975517,2.08514382297095
"demo_race_Hispanic5",0,0.127212421975517,2.08514382297095
"demo_race_Other5",1.71885290490393,0.127212421975517,2.08514382297095
"demo_race_black_No5",0,0.127212421975517,2.08514382297095
"demo_race_black_Yes5",0,0.127212421975517,2.08514382297095
"demo_pregnant_No5",0,0.127212421975517,2.08514382297095
"demo_pregnant_Yes5",0,0.127212421975517,2.08514382297095
"demo_gender_Men5",-0.598418715819258,0.127212421975517,2.08514382297095
"demo_gender_Women5",0.238426207307639,0.127212421975517,2.08514382297095
"bp_cat_meds_excluded_SBP120andDBP80mmHg5",23.7541933080854,0.127212421975517,2.08514382297095
"bp_cat_meds_excluded_SBPof120to130andDBP80mmHg5",25.3734615570161,0.127212421975517,2.08514382297095
"bp_cat_meds_excluded_SBPof130to140orDBP80to90mmHg5",0,0.127212421975517,2.08514382297095
"bp_cat_meds_excluded_SBPof140to160orDBP90to100mmHg5",-0.0820415416643394,0.127212421975517,2.08514382297095
"bp_cat_meds_excluded_SBP160plusorDBP100plusmmHg5",0,0.127212421975517,2.08514382297095
"bp_cat_meds_included_SBP120andDBP80mmHg5",0,0.127212421975517,2.08514382297095
"bp_cat_meds_included_SBPof120to130andDBP80mmHg5",0,0.127212421975517,2.08514382297095
"bp_cat_meds_included_SBPof130to140orDBP80to90mmHg5",0,0.127212421975517,2.08514382297095
"bp_cat_meds_included_SBPof140to160orDBP90to100mmHg5",0,0.127212421975517,2.08514382297095
"bp_cat_meds_included_SBP160plusorDBP100plusmmHg5",0,0.127212421975517,2.08514382297095
"bp_cat_meds_included_takingantihypertensivemedications5",0.807954722212304,0.127212421975517,2.08514382297095
"bp_med_use_No5",0,0.127212421975517,2.08514382297095
"bp_med_use_Yes5",0,0.127212421975517,2.08514382297095
"bp_med_recommended_jnc7_No5",0,0.127212421975517,2.08514382297095
"bp_med_recommended_jnc7_Yes5",0,0.127212421975517,2.08514382297095
"bp_med_recommended_accaha_No5",7.39954873364397,0.127212421975517,2.08514382297095
"bp_med_recommended_accaha_Yes5",-5.3316461869338e-15,0.127212421975517,2.08514382297095
"bp_med_n_class_None5",0,0.127212421975517,2.08514382297095
"bp_med_n_class_One5",0,0.127212421975517,2.08514382297095
"bp_med_n_class_Two5",0,0.127212421975517,2.08514382297095
"bp_med_n_class_Three5",0,0.127212421975517,2.08514382297095
"bp_med_n_class_Fourormore5",0,0.127212421975517,2.08514382297095
"bp_med_n_pills_None5",0,0.127212421975517,2.08514382297095
"bp_med_n_pills_One5",0.290614079993924,0.127212421975517,2.08514382297095
"bp_med_n_pills_Two5",0,0.127212421975517,2.08514382297095
"bp_med_n_pills_Three5",0,0.127212421975517,2.08514382297095
"bp_med_n_pills_Fourormore5",0,0.127212421975517,2.08514382297095
"bp_med_combination_No5",0,0.127212421975517,2.08514382297095
"bp_med_combination_Yes5",0,0.127212421975517,2.08514382297095
"bp_med_pills_gteq_2_No5",0,0.127212421975517,2.08514382297095
"bp_med_pills_gteq_2_Yes5",0,0.127212421975517,2.08514382297095
"bp_med_ace_No5",0.0189006464867774,0.127212421975517,2.08514382297095
"bp_med_ace_Yes5",-0.00011137170471764,0.127212421975517,2.08514382297095
"bp_med_aldo_No5",-0.360378782290002,0.127212421975517,2.08514382297095
"bp_med_aldo_Yes5",0.00399516077108711,0.127212421975517,2.08514382297095
"bp_med_alpha_No5",0,0.127212421975517,2.08514382297095
"bp_med_alpha_Yes5",0,0.127212421975517,2.08514382297095
"bp_med_angioten_No5",-0.15454897379143,0.127212421975517,2.08514382297095
"bp_med_angioten_Yes5",3.6050218097986e-15,0.127212421975517,2.08514382297095
"bp_med_beta_No5",0,0.127212421975517,2.08514382297095
"bp_med_beta_Yes5",0,0.127212421975517,2.08514382297095
"bp_med_central_No5",0,0.127212421975517,2.08514382297095
"bp_med_central_Yes5",0,0.127212421975517,2.08514382297095
"bp_med_ccb_No5",0,0.127212421975517,2.08514382297095
"bp_med_ccb_Yes5",0,0.127212421975517,2.08514382297095
"bp_med_ccb_dh_No5",-0.063115894007591,0.127212421975517,2.08514382297095
"bp_med_ccb_dh_Yes5",0.0224016277858649,0.127212421975517,2.08514382297095
"bp_med_ccb_ndh_No5",0,0.127212421975517,2.08514382297095
"bp_med_ccb_ndh_Yes5",0,0.127212421975517,2.08514382297095
"bp_med_diur_Ksparing_No5",0,0.127212421975517,2.08514382297095
"bp_med_diur_Ksparing_Yes5",0,0.127212421975517,2.08514382297095
"bp_med_diur_loop_No5",-0.121649218381083,0.127212421975517,2.08514382297095
"bp_med_diur_loop_Yes5",1.46624762610627e-15,0.127212421975517,2.08514382297095
"bp_med_diur_thz_No5",0,0.127212421975517,2.08514382297095
"bp_med_diur_thz_Yes5",0,0.127212421975517,2.08514382297095
"bp_med_renin_inhibitors_No5",0,0.127212421975517,2.08514382297095
"bp_med_renin_inhibitors_Yes5",0,0.127212421975517,2.08514382297095
"bp_med_vasod_No5",0,0.127212421975517,2.08514382297095
"bp_med_vasod_Yes5",0,0.127212421975517,2.08514382297095
"htn_aware_No5",0,0.127212421975517,2.08514382297095
"htn_aware_Yes5",0,0.127212421975517,2.08514382297095
"htn_resistant_jnc7_No5",0,0.127212421975517,2.08514382297095
"htn_resistant_jnc7_Yes5",0,0.127212421975517,2.08514382297095
"htn_resistant_accaha_No5",0.440718096774079,0.127212421975517,2.08514382297095
"htn_resistant_accaha_Yes5",-3.65012723025056e-14,0.127212421975517,2.08514382297095
"htn_resistant_jnc7_thz_No5",0,0.127212421975517,2.08514382297095
"htn_resistant_jnc7_thz_Yes5",0,0.127212421975517,2.08514382297095
"htn_resistant_accaha_thz_No5",0,0.127212421975517,2.08514382297095
"htn_resistant_accaha_thz_Yes5",0,0.127212421975517,2.08514382297095
"cc_smoke_Never5",0,0.127212421975517,2.08514382297095
"cc_smoke_Former5",0.52631571714557,0.127212421975517,2.08514382297095
"cc_smoke_Current5",0,0.127212421975517,2.08514382297095
"cc_bmi_255",0,0.127212421975517,2.08514382297095
"cc_bmi_25to305",0,0.127212421975517,2.08514382297095
"cc_bmi_30to355",0,0.127212421975517,2.08514382297095
"cc_bmi_35plus5",0,0.127212421975517,2.08514382297095
"cc_diabetes_No5",0,0.127212421975517,2.08514382297095
"cc_diabetes_Yes5",0,0.127212421975517,2.08514382297095
"cc_ckd_No5",0.399104224745906,0.127212421975517,2.08514382297095
"cc_ckd_Yes5",-1.02626681258545e-15,0.127212421975517,2.08514382297095
"cc_cvd_mi_No5",0,0.127212421975517,2.08514382297095
"cc_cvd_mi_Yes5",0,0.127212421975517,2.08514382297095
"cc_cvd_chd_No5",0,0.127212421975517,2.08514382297095
"cc_cvd_chd_Yes5",0,0.127212421975517,2.08514382297095
"cc_cvd_ascvd_No5",0,0.127212421975517,2.08514382297095
"cc_cvd_ascvd_Yes5",0,0.127212421975517,2.08514382297095
"cc_cvd_hf_No5",0,0.127212421975517,2.08514382297095
"cc_cvd_hf_Yes5",0,0.127212421975517,2.08514382297095
"cc_cvd_any_No5",0.527172274984308,0.127212421975517,2.08514382297095
"cc_cvd_any_Yes5",-0.0414016503813259,0.127212421975517,2.08514382297095
"DSD010AN_15",0,0.127212421975517,2.08514382297095
"DSD010AN_25",0,0.127212421975517,2.08514382297095
"DSD010AN_75",-1.25563297466773,0.127212421975517,2.08514382297095
"DSD010AN_95",0,0.127212421975517,2.08514382297095
"DR1DRSTZ_15",0,0.127212421975517,2.08514382297095
"DR1DRSTZ_25",0,0.127212421975517,2.08514382297095
"DR1DRSTZ_55",0,0.127212421975517,2.08514382297095
"DR1LANG_15",0,0.127212421975517,2.08514382297095
"DR1LANG_25",0,0.127212421975517,2.08514382297095
"DR1LANG_35",0.748325754004367,0.127212421975517,2.08514382297095
"DR1LANG_45",0,0.127212421975517,2.08514382297095
"DR1LANG_55",0,0.127212421975517,2.08514382297095
"DR1LANG_65",0,0.127212421975517,2.08514382297095
"DS1DS_15",0.258243103876812,0.127212421975517,2.08514382297095
"DS1DS_25",-1.34850936465244e-14,0.127212421975517,2.08514382297095
"DS1AN_15",0,0.127212421975517,2.08514382297095
"DS1AN_25",0,0.127212421975517,2.08514382297095
"DR2DRSTZ_15",0,0.127212421975517,2.08514382297095
"DR2DRSTZ_25",0,0.127212421975517,2.08514382297095
"DR2DRSTZ_55",0,0.127212421975517,2.08514382297095
"BPAARM_15",0,0.127212421975517,2.08514382297095
"BPAARM_25",0,0.127212421975517,2.08514382297095
"BPAARM_85",0,0.127212421975517,2.08514382297095
"BPACSZ_15",0,0.127212421975517,2.08514382297095
"BPACSZ_25",0,0.127212421975517,2.08514382297095
"BPACSZ_35",0,0.127212421975517,2.08514382297095
"BPACSZ_45",0,0.127212421975517,2.08514382297095
"BPACSZ_55",-0.0543045762118908,0.127212421975517,2.08514382297095
"BPXPULS_15",0,0.127212421975517,2.08514382297095
"BPXPULS_25",0,0.127212421975517,2.08514382297095
"BPXPTY_15",0,0.127212421975517,2.08514382297095
"BPXPTY_25",0,0.127212421975517,2.08514382297095
"BPAEN1_15",0,0.127212421975517,2.08514382297095
"BPAEN1_25",0,0.127212421975517,2.08514382297095
"BPAEN2_15",1.56666567392122,0.127212421975517,2.08514382297095
"BPAEN2_25",-2.36740832565888e-14,0.127212421975517,2.08514382297095
"BPAEN3_15",-0.136692987296787,0.127212421975517,2.08514382297095
"BPAEN3_25",6.54379334073847e-15,0.127212421975517,2.08514382297095
"LBXHA_15",-0.0930924818111529,0.127212421975517,2.08514382297095
"LBXHA_25",0,0.127212421975517,2.08514382297095
"LBXHA_35",0,0.127212421975517,2.08514382297095
"DBQ330_15",0,0.127212421975517,2.08514382297095
"DBQ330_25",0,0.127212421975517,2.08514382297095
"DBQ330_75",0,0.127212421975517,2.08514382297095
"DBQ330_95",0,0.127212421975517,2.08514382297095
"BPQ020_15",0,0.127212421975517,2.08514382297095
"BPQ020_25",0,0.127212421975517,2.08514382297095
"BPQ030_15",0,0.127212421975517,2.08514382297095
"BPQ030_25",0,0.127212421975517,2.08514382297095
"BPQ030_75",0,0.127212421975517,2.08514382297095
"BPQ030_95",0,0.127212421975517,2.08514382297095
"BPQ040A_15",0,0.127212421975517,2.08514382297095
"BPQ040A_25",0,0.127212421975517,2.08514382297095
"BPQ060_15",0,0.127212421975517,2.08514382297095
"BPQ060_25",0.285634151207658,0.127212421975517,2.08514382297095
"BPQ060_75",0,0.127212421975517,2.08514382297095
"BPQ060_95",0,0.127212421975517,2.08514382297095
"BPQ070_15",0,0.127212421975517,2.08514382297095
"BPQ070_25",0,0.127212421975517,2.08514382297095
"BPQ070_35",0,0.127212421975517,2.08514382297095
"BPQ070_45",0,0.127212421975517,2.08514382297095
"BPQ070_95",0,0.127212421975517,2.08514382297095
"BPQ080_15",0,0.127212421975517,2.08514382297095
"BPQ080_25",0.144352071334409,0.127212421975517,2.08514382297095
"BPQ080_75",0,0.127212421975517,2.08514382297095
"BPQ080_95",0,0.127212421975517,2.08514382297095
"BPQ090D_15",0,0.127212421975517,2.08514382297095
"BPQ090D_25",0,0.127212421975517,2.08514382297095
"BPQ090D_95",0,0.127212421975517,2.08514382297095
"CDQ010_15",0,0.127212421975517,2.08514382297095
"CDQ010_25",0,0.127212421975517,2.08514382297095
"CDQ010_75",0,0.127212421975517,2.08514382297095
"CDQ010_95",0,0.127212421975517,2.08514382297095
"HSQ590_15",0,0.127212421975517,2.08514382297095
"HSQ590_25",0,0.127212421975517,2.08514382297095
"HSQ590_75",0,0.127212421975517,2.08514382297095
"HSQ590_95",0,0.127212421975517,2.08514382297095
"DIQ010_15",-0.321859273122205,0.127212421975517,2.08514382297095
"DIQ010_25",0.453248577285395,0.127212421975517,2.08514382297095
"DIQ010_35",0,0.127212421975517,2.08514382297095
"DIQ010_95",0,0.127212421975517,2.08514382297095
"DIQ050_15",0,0.127212421975517,2.08514382297095
"DIQ050_25",0,0.127212421975517,2.08514382297095
"DIQ050_95",0,0.127212421975517,2.08514382297095
"HIQ210_15",0,0.127212421975517,2.08514382297095
"HIQ210_25",0,0.127212421975517,2.08514382297095
"HIQ210_75",0,0.127212421975517,2.08514382297095
"HIQ210_95",0,0.127212421975517,2.08514382297095
"HUQ010_15",0.00796126852655251,0.127212421975517,2.08514382297095
"HUQ010_25",0,0.127212421975517,2.08514382297095
"HUQ010_35",-0.386496102804934,0.127212421975517,2.08514382297095
"HUQ010_45",0,0.127212421975517,2.08514382297095
"HUQ010_55",0,0.127212421975517,2.08514382297095
"HUQ010_75",0,0.127212421975517,2.08514382297095
"HUQ010_95",0,0.127212421975517,2.08514382297095
"HUQ030_15",0,0.127212421975517,2.08514382297095
"HUQ030_25",0,0.127212421975517,2.08514382297095
"HUQ030_35",0,0.127212421975517,2.08514382297095
"HUQ030_75",0,0.127212421975517,2.08514382297095
"HUQ030_95",0,0.127212421975517,2.08514382297095
"HUQ090_15",0,0.127212421975517,2.08514382297095
"HUQ090_25",0,0.127212421975517,2.08514382297095
"HUQ090_75",0,0.127212421975517,2.08514382297095
"HUQ090_95",0,0.127212421975517,2.08514382297095
"HOQ065_15",0.362861816971601,0.127212421975517,2.08514382297095
"HOQ065_25",0,0.127212421975517,2.08514382297095
"HOQ065_35",0,0.127212421975517,2.08514382297095
"HOQ065_75",-0.894368219805625,0.127212421975517,2.08514382297095
"HOQ065_95",0,0.127212421975517,2.08514382297095
"IMQ020_15",0,0.127212421975517,2.08514382297095
"IMQ020_25",0,0.127212421975517,2.08514382297095
"IMQ020_35",0,0.127212421975517,2.08514382297095
"IMQ020_75",0,0.127212421975517,2.08514382297095
"IMQ020_95",0,0.127212421975517,2.08514382297095
"MCQ010_15",-0.0920980420112657,0.127212421975517,2.08514382297095
"MCQ010_25",0,0.127212421975517,2.08514382297095
"MCQ010_95",0,0.127212421975517,2.08514382297095
"MCQ053_15",0,0.127212421975517,2.08514382297095
"MCQ053_25",0,0.127212421975517,2.08514382297095
"MCQ053_95",0,0.127212421975517,2.08514382297095
"MCQ080_15",-0.0365561009667834,0.127212421975517,2.08514382297095
"MCQ080_25",0,0.127212421975517,2.08514382297095
"MCQ080_95",0,0.127212421975517,2.08514382297095
"MCQ092_15",0,0.127212421975517,2.08514382297095
"MCQ092_25",0,0.127212421975517,2.08514382297095
"MCQ092_75",0,0.127212421975517,2.08514382297095
"MCQ092_95",0,0.127212421975517,2.08514382297095
"MCQ160A_15",0.774718091894247,0.127212421975517,2.08514382297095
"MCQ160A_25",0,0.127212421975517,2.08514382297095
"MCQ160A_95",0,0.127212421975517,2.08514382297095
"MCQ160B_15",0,0.127212421975517,2.08514382297095
"MCQ160B_25",0,0.127212421975517,2.08514382297095
"MCQ160B_75",0,0.127212421975517,2.08514382297095
"MCQ160B_95",0,0.127212421975517,2.08514382297095
"MCQ160C_15",0,0.127212421975517,2.08514382297095
"MCQ160C_25",0,0.127212421975517,2.08514382297095
"MCQ160C_75",0,0.127212421975517,2.08514382297095
"MCQ160C_95",0,0.127212421975517,2.08514382297095
"MCQ160D_15",0,0.127212421975517,2.08514382297095
"MCQ160D_25",0,0.127212421975517,2.08514382297095
"MCQ160D_75",0,0.127212421975517,2.08514382297095
"MCQ160D_95",0,0.127212421975517,2.08514382297095
"MCQ160E_15",0,0.127212421975517,2.08514382297095
"MCQ160E_25",0,0.127212421975517,2.08514382297095
"MCQ160E_75",0,0.127212421975517,2.08514382297095
"MCQ160E_95",0,0.127212421975517,2.08514382297095
"MCQ160F_15",0,0.127212421975517,2.08514382297095
"MCQ160F_25",0,0.127212421975517,2.08514382297095
"MCQ160F_95",2.90748071193628,0.127212421975517,2.08514382297095
"MCQ160L_15",0,0.127212421975517,2.08514382297095
"MCQ160L_25",0,0.127212421975517,2.08514382297095
"MCQ160L_95",0,0.127212421975517,2.08514382297095
"MCQ220_15",-0.234543466931807,0.127212421975517,2.08514382297095
"MCQ220_25",0,0.127212421975517,2.08514382297095
"MCQ220_95",0,0.127212421975517,2.08514382297095
"OSQ010A_15",0,0.127212421975517,2.08514382297095
"OSQ010A_25",0,0.127212421975517,2.08514382297095
"OSQ010A_95",0,0.127212421975517,2.08514382297095
"OSQ010B_15",0,0.127212421975517,2.08514382297095
"OSQ010B_25",0,0.127212421975517,2.08514382297095
"OSQ010B_75",0,0.127212421975517,2.08514382297095
"OSQ010B_95",0,0.127212421975517,2.08514382297095
"OSQ010C_15",1.3978278949109,0.127212421975517,2.08514382297095
"OSQ010C_25",0,0.127212421975517,2.08514382297095
"OSQ010C_75",0,0.127212421975517,2.08514382297095
"OSQ010C_95",0,0.127212421975517,2.08514382297095
"OSQ060_15",0,0.127212421975517,2.08514382297095
"OSQ060_25",0.26702363574188,0.127212421975517,2.08514382297095
"OSQ060_75",0,0.127212421975517,2.08514382297095
"OSQ060_95",0,0.127212421975517,2.08514382297095
"PFQ059_15",0,0.127212421975517,2.08514382297095
"PFQ059_25",0,0.127212421975517,2.08514382297095
"PFQ059_75",0,0.127212421975517,2.08514382297095
"PFQ059_95",0,0.127212421975517,2.08514382297095
"PFQ090_15",0,0.127212421975517,2.08514382297095
"PFQ090_25",0,0.127212421975517,2.08514382297095
"PFQ090_95",0,0.127212421975517,2.08514382297095
"SMQ020_15",0,0.127212421975517,2.08514382297095
"SMQ020_25",0,0.127212421975517,2.08514382297095
"SMQ020_75",0,0.127212421975517,2.08514382297095
"SMQ020_95",0,0.127212421975517,2.08514382297095
"WHQ030_15",0,0.127212421975517,2.08514382297095
"WHQ030_25",0,0.127212421975517,2.08514382297095
"WHQ030_35",-0.253799903269878,0.127212421975517,2.08514382297095
"WHQ030_75",0,0.127212421975517,2.08514382297095
"WHQ030_95",0,0.127212421975517,2.08514382297095
"WHQ070_15",0.294536968335321,0.127212421975517,2.08514382297095
"WHQ070_25",0,0.127212421975517,2.08514382297095
"WHQ070_75",0,0.127212421975517,2.08514382297095
"WHQ070_95",0,0.127212421975517,2.08514382297095
"DPQ010_05",0,0.127212421975517,2.08514382297095
"DPQ010_15",0.160370670175086,0.127212421975517,2.08514382297095
"DPQ010_25",0,0.127212421975517,2.08514382297095
"DPQ010_35",0,0.127212421975517,2.08514382297095
"DPQ010_75",0,0.127212421975517,2.08514382297095
"DPQ010_95",0,0.127212421975517,2.08514382297095
"DPQ020_05",0.346356384260561,0.127212421975517,2.08514382297095
"DPQ020_15",0,0.127212421975517,2.08514382297095
"DPQ020_25",0,0.127212421975517,2.08514382297095
"DPQ020_35",0,0.127212421975517,2.08514382297095
"DPQ020_75",0,0.127212421975517,2.08514382297095
"DPQ020_95",0,0.127212421975517,2.08514382297095
"DPQ030_05",0,0.127212421975517,2.08514382297095
"DPQ030_15",0,0.127212421975517,2.08514382297095
"DPQ030_25",0,0.127212421975517,2.08514382297095
"DPQ030_35",0,0.127212421975517,2.08514382297095
"DPQ030_75",0,0.127212421975517,2.08514382297095
"DPQ030_95",0,0.127212421975517,2.08514382297095
"DPQ040_05",0,0.127212421975517,2.08514382297095
"DPQ040_15",-0.185871993282447,0.127212421975517,2.08514382297095
"DPQ040_25",0,0.127212421975517,2.08514382297095
"DPQ040_35",0,0.127212421975517,2.08514382297095
"DPQ040_75",0,0.127212421975517,2.08514382297095
"DPQ040_95",0,0.127212421975517,2.08514382297095
"DPQ050_05",0,0.127212421975517,2.08514382297095
"DPQ050_15",-0.0294587281539184,0.127212421975517,2.08514382297095
"DPQ050_25",0,0.127212421975517,2.08514382297095
"DPQ050_35",0.276879178749941,0.127212421975517,2.08514382297095
"DPQ050_75",0,0.127212421975517,2.08514382297095
"DPQ050_95",0,0.127212421975517,2.08514382297095
"DPQ060_05",0,0.127212421975517,2.08514382297095
"DPQ060_15",0,0.127212421975517,2.08514382297095
"DPQ060_25",0,0.127212421975517,2.08514382297095
"DPQ060_35",0,0.127212421975517,2.08514382297095
"DPQ060_75",0,0.127212421975517,2.08514382297095
"DPQ060_95",0,0.127212421975517,2.08514382297095
"DPQ070_05",0,0.127212421975517,2.08514382297095
"DPQ070_15",0,0.127212421975517,2.08514382297095
"DPQ070_25",0,0.127212421975517,2.08514382297095
"DPQ070_35",0,0.127212421975517,2.08514382297095
"DPQ070_75",0,0.127212421975517,2.08514382297095
"DPQ070_95",0,0.127212421975517,2.08514382297095
"DPQ080_05",0,0.127212421975517,2.08514382297095
"DPQ080_15",0.558231966234347,0.127212421975517,2.08514382297095
"DPQ080_25",0,0.127212421975517,2.08514382297095
"DPQ080_35",0,0.127212421975517,2.08514382297095
"DPQ080_75",0,0.127212421975517,2.08514382297095
"DPQ080_95",0,0.127212421975517,2.08514382297095
"DPQ090_05",0,0.127212421975517,2.08514382297095
"DPQ090_15",0,0.127212421975517,2.08514382297095
"DPQ090_25",0,0.127212421975517,2.08514382297095
"DPQ090_35",0,0.127212421975517,2.08514382297095
"DPQ090_75",0,0.127212421975517,2.08514382297095
"DPQ090_95",0,0.127212421975517,2.08514382297095
"PUQ100_15",0,0.127212421975517,2.08514382297095
"PUQ100_25",0,0.127212421975517,2.08514382297095
"PUQ100_95",0,0.127212421975517,2.08514382297095
"PUQ110_15",0,0.127212421975517,2.08514382297095
"PUQ110_25",0.0466000297806219,0.127212421975517,2.08514382297095
"PUQ110_75",0,0.127212421975517,2.08514382297095
"PUQ110_95",0,0.127212421975517,2.08514382297095
"SLQ050_15",0,0.127212421975517,2.08514382297095
"SLQ050_25",0,0.127212421975517,2.08514382297095
"SLQ050_75",0,0.127212421975517,2.08514382297095
"SLQ050_95",0,0.127212421975517,2.08514382297095
"SMAQUEX_15",0,0.127212421975517,2.08514382297095
"SMAQUEX_25",0,0.127212421975517,2.08514382297095
"INDFMMPC_15",0,0.127212421975517,2.08514382297095
"INDFMMPC_25",0,0.127212421975517,2.08514382297095
"INDFMMPC_35",0,0.127212421975517,2.08514382297095
"INDFMMPC_75",0,0.127212421975517,2.08514382297095
"INDFMMPC_95",0,0.127212421975517,2.08514382297095
"(Intercept)6",-21.0978207588451,0.127212421975517,2.08514382297095
"demo_age_years6",0,0.127212421975517,2.08514382297095
"bp_sys_mean6",-1.22818811396145,0.127212421975517,2.08514382297095
"bp_dia_mean6",0.036801768600784,0.127212421975517,2.08514382297095
"DSDCOUNT_x6",0.168141868390436,0.127212421975517,2.08514382297095
"DSDANCNT6",0,0.127212421975517,2.08514382297095
"DR1EXMER6",0.303595963770159,0.127212421975517,2.08514382297095
"DR1DAY6",0,0.127212421975517,2.08514382297095
"DS1DSCNT6",0,0.127212421975517,2.08514382297095
"DS1ANCNT6",0,0.127212421975517,2.08514382297095
"BMXWT6",0,0.127212421975517,2.08514382297095
"BMXHT6",0,0.127212421975517,2.08514382297095
"BMXBMI6",0,0.127212421975517,2.08514382297095
"BMXLEG6",0,0.127212421975517,2.08514382297095
"BMXARML6",-0.197397077733239,0.127212421975517,2.08514382297095
"BMXARMC6",0,0.127212421975517,2.08514382297095
"BMXWAIST6",0,0.127212421975517,2.08514382297095
"BPXPLS6",-0.0875900712019736,0.127212421975517,2.08514382297095
"BPXML16",0,0.127212421975517,2.08514382297095
"BPXSY16",0,0.127212421975517,2.08514382297095
"BPXDI16",0.0859823341612962,0.127212421975517,2.08514382297095
"BPXSY26",-0.86796634435685,0.127212421975517,2.08514382297095
"BPXDI26",0.263377544392871,0.127212421975517,2.08514382297095
"BPXSY36",-0.904543266532824,0.127212421975517,2.08514382297095
"BPXDI36",0,0.127212421975517,2.08514382297095
"LBXWBCSI6",0,0.127212421975517,2.08514382297095
"LBXLYPCT6",0,0.127212421975517,2.08514382297095
"LBXMOPCT6",0,0.127212421975517,2.08514382297095
"LBXNEPCT6",0,0.127212421975517,2.08514382297095
"LBXEOPCT6",-0.103160680845583,0.127212421975517,2.08514382297095
"LBXBAPCT6",0,0.127212421975517,2.08514382297095
"LBDLYMNO6",0,0.127212421975517,2.08514382297095
"LBDMONO6",0,0.127212421975517,2.08514382297095
"LBDNENO6",-0.0326471705998551,0.127212421975517,2.08514382297095
"LBDEONO6",0,0.127212421975517,2.08514382297095
"LBDBANO6",0,0.127212421975517,2.08514382297095
"LBXRBCSI6",0,0.127212421975517,2.08514382297095
"LBXHGB6",0,0.127212421975517,2.08514382297095
"LBXHCT6",0,0.127212421975517,2.08514382297095
"LBXMCVSI6",0,0.127212421975517,2.08514382297095
"LBXMCHSI6",0,0.127212421975517,2.08514382297095
"LBXMC6",0,0.127212421975517,2.08514382297095
"LBXRDW6",0,0.127212421975517,2.08514382297095
"LBXPLTSI6",-0.1261345257774,0.127212421975517,2.08514382297095
"LBXMPSI6",0,0.127212421975517,2.08514382297095
"LBDTCSI6",0,0.127212421975517,2.08514382297095
"LBDHDD6",0,0.127212421975517,2.08514382297095
"LBXGH6",0,0.127212421975517,2.08514382297095
"URXUMA6",0,0.127212421975517,2.08514382297095
"URXUCR6",0,0.127212421975517,2.08514382297095
"ALQ1306",0,0.127212421975517,2.08514382297095
"HOD0506",0.188905284335032,0.127212421975517,2.08514382297095
"WHD0106",0,0.127212421975517,2.08514382297095
"WHD0206",0,0.127212421975517,2.08514382297095
"WHD0506",0,0.127212421975517,2.08514382297095
"WHD1106",0,0.127212421975517,2.08514382297095
"WHD1206",0.15232781165501,0.127212421975517,2.08514382297095
"WHD1306",0,0.127212421975517,2.08514382297095
"WHD1406",0,0.127212421975517,2.08514382297095
"demo_age_cat_18to446",-0.299486116461593,0.127212421975517,2.08514382297095
